,x0,x1,x2,k0,k1,k2
16663,63,1,2,0.5555719260381019,0.16021209747372048,0.28421597648817765
16664,184,121,5,0.22671056265428602,0.49135571566104835,0.28193372168466563
16665,190,94,17,0.21139600968896696,0.36979079646785995,0.4188131938431732
16666,40,1,0,0.6029829275086751,0.16770777564609704,0.22930929684522786
16667,31,2,4,0.6187463248132169,0.1704289722858477,0.21082470290093536
16668,32,1,0,0.6098900949641218,0.1715631173916101,0.2185467876442682
16669,18,0,0,0.6095095630704831,0.1807643265655271,0.20972611036398983
16670,75,6,11,0.5429661311706219,0.15547950830282917,0.30155436052654894
16671,148,10,35,0.0951228232494583,0.06505689430902449,0.8398202824415172
16672,98,18,11,0.45983308797465533,0.1535053429424896,0.3866615690828551
16673,145,17,32,0.11686744990261008,0.07870950205149177,0.8044230480458981
16674,81,2,7,0.48724124843813144,0.15477721092171717,0.35798154064015136
16675,113,0,4,0.26048594879568737,0.11679862668229153,0.6227154245220211
16676,139,3,5,0.09189442721478291,0.053796559173960416,0.8543090136112568
16677,174,1,5,0.0015380980573780764,0.0011879303645836782,0.9972739715780382
16678,181,0,5,0.003445701008321313,0.0027680652559899923,0.9937862337356886
16679,189,0,7,0.009482182368457923,0.007976440274783985,0.9825413773567581
16680,177,2,7,0.0007799945884546963,0.0006172765815935773,0.9986027288299516
16681,168,0,4,0.004949947173076301,0.0036600296251068296,0.9913900232018168
16682,165,0,4,0.00791153759096866,0.005728785835475591,0.9863596765735558
16683,180,1,7,0.0019594830334548493,0.001573901476679699,0.9964666154898655
16684,186,1,6,0.006599126318423855,0.005475234498326326,0.9879256391832499
16685,198,1,11,0.020990217244515462,0.01859990078783918,0.9604098819676453
16686,201,1,12,0.025732654699803716,0.023135536212055656,0.9511318090881405
16687,202,0,12,0.027319584087046166,0.02458046534273855,0.9480999505702153
16688,199,0,16,0.023857951553585135,0.021308670420280455,0.9548333780261344
16689,77,88,9,0.844994963093615,0.12137893833496499,0.03362609857142007
16690,75,98,18,0.802289757279492,0.16853461527328475,0.029175627447223185
16691,80,102,19,0.694705384262378,0.2675321760922939,0.03776243964532803
16692,80,103,23,0.6720333323144344,0.2916405859767579,0.036326081708807696
16693,77,105,20,0.6824664156393359,0.28141560724695514,0.03611797711370908
16694,88,110,28,0.41881696693028553,0.541961350748344,0.03922168232137059
16695,93,111,37,0.27831557837680687,0.6883278478762785,0.033356573746914614
16696,87,112,29,0.39109970730936844,0.5717813015717584,0.03711899111887313
16697,96,119,39,0.12900138916023599,0.851265282807973,0.019733328031791005
16698,102,125,43,0.03753576303266353,0.9549688367954976,0.007495400171838842
16699,96,127,47,0.04392331575390527,0.9481640655860825,0.007912618660012385
16700,94,126,41,0.07321988327113353,0.9148501864484168,0.011929930280449613
16701,92,128,38,0.08706759766359928,0.8991837067110448,0.013748695625355958
16702,90,122,39,0.14821947447087386,0.8316892534184966,0.020091272110629454
16703,95,121,48,0.09131737931293035,0.8937637867695861,0.014918833917483583
16704,57,83,35,0.9718576145595188,0.022352427206088307,0.0057899582343928545
16705,55,73,23,0.9886002181373694,0.00830991863505556,0.0030898632275747815
16706,45,60,19,0.9197983557408691,0.05296907809457927,0.02723256616455161
16707,30,47,5,0.8008569838466626,0.11857387975105836,0.08056913640227888
16708,26,40,7,0.771131890522231,0.13172626841193436,0.09714184106583461
16709,41,56,27,0.8958697290587206,0.06807936552307728,0.036050905418202245
16710,76,91,48,0.7405095509439062,0.22432575243275255,0.03516469662334112
16711,89,108,53,0.30403564034668346,0.6590190145582611,0.03694534509505549
16712,153,2,9,0.03099978163212768,0.02066102832590152,0.9483391900419706
16713,167,1,11,0.003623324885568421,0.0026909695288248074,0.9936857055856069
16714,165,2,7,0.0061303750860667704,0.004477391782731711,0.9893922331312015
16715,164,0,7,0.007649042627179477,0.005517699599384204,0.9868332577734362
16716,156,1,9,0.022446439409900376,0.015303462706488144,0.9622500978836116
16717,155,0,4,0.0269498127550874,0.01809554074400544,0.9549546465009071
16718,153,0,5,0.03200198860803332,0.021162096136478657,0.946835915255488
16719,154,1,6,0.028636065474533956,0.019145236706769195,0.9522186978186967
16720,155,0,6,0.0258673786592542,0.01740212693066204,0.9567304944100837
16721,148,0,5,0.04893769851507583,0.031027255824301304,0.920035045660623
16722,147,2,9,0.052479262102017164,0.033195483015716246,0.9143252548822666
16723,142,1,9,0.07433458259965352,0.04485767608906397,0.8808077413112825
16724,116,3,7,0.24698484229794387,0.11323720189682564,0.6397779558052306
16725,109,0,5,0.29038043816182835,0.12466316882445741,0.5849563930137143
16726,91,0,0,0.41223806775876237,0.1483179405568973,0.43944399168434023
16727,64,0,1,0.5461957904230553,0.16061627323481306,0.2931879363421316
16728,181,118,4,0.2291510817211908,0.48630309734655963,0.28454582093224956
16729,193,88,40,0.20479872037762345,0.36634558733618533,0.42885569228619125
16730,28,0,0,0.6081056310429781,0.17447467674942194,0.21741969220759993
16731,33,3,5,0.6228217227629106,0.16834282796015929,0.2088354492769301
16732,27,6,5,0.6363202266995467,0.16939865240926366,0.1942811208911897
16733,25,0,0,0.6090463182506961,0.1762531039053239,0.21470057784398008
16734,69,0,8,0.5355995573047713,0.15872142008328666,0.30567902261194213
16735,163,32,38,0.11076914569691347,0.09855214589188441,0.7906787084112021
16736,66,2,0,0.5471803832726962,0.15948488221884075,0.2933347345084631
16737,136,8,31,0.14393222099650063,0.08564320102777778,0.7704245779757216
16738,88,1,7,0.4416651491930724,0.15107826593360701,0.4072565848733206
16739,119,0,6,0.21703902814674667,0.10369206302966265,0.6792689088235907
16740,135,2,3,0.11406444210980841,0.06412107907458028,0.8218144788156112
16741,173,0,6,0.0014186081003766807,0.0010868194422812344,0.9974945724573421
16742,178,1,7,0.0011563194641358663,0.0009177948702440111,0.9979258856656202
16743,185,0,6,0.005858000679499265,0.004818488191073136,0.9893235111294275
16744,175,1,3,0.0027388209893335525,0.002123648059586421,0.99513753095108
16745,176,0,5,0.0017611923427488364,0.001373325095829267,0.9968654825614219
16746,174,0,4,0.002321851219065276,0.0017859269588870461,0.9958922218220476
16747,186,1,9,0.0059288034383227295,0.004938683892436668,0.9891325126692406
16748,192,1,8,0.01273175567764794,0.010923560466786756,0.9763446838555654
16749,201,1,12,0.025732654699803716,0.023135536212055656,0.9511318090881405
16750,202,2,13,0.027582355275158184,0.025027665564441894,0.9473899791603998
16751,201,0,13,0.025931323317469356,0.02326437782430315,0.9508042988582276
16752,192,2,14,0.013249016100955264,0.011503297513368555,0.9752476863856762
16753,78,96,10,0.777161663175497,0.18395664053437943,0.03888169629012367
16754,78,101,23,0.7280501694031059,0.23907975491133215,0.032870075685562085
16755,86,106,21,0.5515615708540956,0.40456711978151044,0.04387130936439392
16756,85,108,28,0.49523523816271114,0.4657924611675182,0.03897230066977075
16757,75,105,19,0.7051333364321444,0.2598933835597427,0.03497328000811297
16758,88,109,32,0.40912611622120365,0.5531423980169589,0.03773148576183748
16759,92,113,34,0.2769166654308668,0.6904012933370223,0.03268204123211086
16760,88,116,31,0.29923760032362573,0.6682387812783495,0.03252361839802469
16761,95,118,38,0.15315127078677843,0.8245966593833741,0.0222520698298474
16762,100,125,42,0.04588160502442346,0.9454673999293614,0.008650995046214959
16763,95,126,46,0.055736550494572656,0.9346605850791242,0.009602864426303124
16764,95,127,42,0.05774241670000358,0.93241370595665,0.009843877343346477
16765,93,129,39,0.07014621885735711,0.9182750941450324,0.011578686997610372
16766,91,123,38,0.133780043902999,0.8473470484107275,0.018872907686273463
16767,97,123,49,0.06316945585138858,0.925577157908992,0.011253386239619398
16768,56,82,34,0.9767611835958824,0.01830136001945413,0.004937456384663369
16769,55,73,25,0.9900402313677279,0.007291214616092435,0.002668554016179637
16770,45,57,19,0.9079567557362583,0.059522548979421525,0.03252069528432
16771,28,42,6,0.7808933433521341,0.12705614938649432,0.09205050726137169
16772,25,39,6,0.7636023556233504,0.1351899668449146,0.10120767753173489
16773,43,58,29,0.9090019691411784,0.060489891936593196,0.030508138922228516
16774,81,97,52,0.5745631072826319,0.3819692779043395,0.04346761481302862
16775,93,108,51,0.2671140926469874,0.6971215989876983,0.03576430836531429
16776,152,1,6,0.034681170832190474,0.02280544092656957,0.94251338824124
16777,166,0,10,0.004766557876902414,0.0035009366727698447,0.9917325054503277
16778,164,1,4,0.009000174707176827,0.006486589916700613,0.9845132353761226
16779,165,1,8,0.00592141276576663,0.00431859321698735,0.9897599940172459
16780,157,0,9,0.02004216212640907,0.013744890667202818,0.9662129472063881
16781,157,1,5,0.02128066254388784,0.014560731647623401,0.9641586058084888
16782,153,0,5,0.03200198860803332,0.021162096136478657,0.946835915255488
16783,151,0,5,0.0382921050463941,0.024905447093438057,0.9368024478601679
16784,158,0,4,0.019670180598700023,0.01352285033121389,0.9668069690700861
16785,149,0,6,0.04478949798064681,0.028667308306390204,0.9265431937129629
16786,147,2,9,0.052479262102017164,0.033195483015716246,0.9143252548822666
16787,142,1,7,0.07448488347823169,0.04486924808004394,0.8806458684417243
16788,126,1,7,0.16952267964461123,0.08707786151858178,0.7433994588368069
16789,108,0,5,0.2977628672770314,0.1264681675208939,0.5757689652020748
16790,93,1,2,0.4051611624866903,0.1468751957288127,0.447963641784497
16791,64,0,0,0.5449046006430438,0.16080441578297303,0.2942909835739832
16792,169,110,8,0.23525789611185055,0.49762581060852984,0.26711629327961955
16793,175,66,46,0.20140722937172637,0.2817143609379811,0.5168784096902926
16794,27,0,7,0.615288963974339,0.173781757351406,0.21092927867425507
16795,34,2,5,0.6181751730858925,0.16862218928138376,0.21320263763272376
16796,16,0,0,0.6092488799643304,0.18213680443992258,0.20861431559574697
16797,52,12,4,0.6422609014080477,0.15310310131612856,0.20463599727582377
16798,77,0,3,0.4942522149754061,0.15651794853200382,0.34922983649259004
16799,170,54,31,0.16205659084964166,0.18191841753520818,0.6560249916151502
16800,41,0,0,0.5976317868075476,0.16798833271066768,0.23437988048178474
16801,121,9,23,0.239210242181273,0.11671359722150143,0.6440761605972255
16802,96,4,7,0.40158113390354966,0.14578166304110698,0.4526372030553434
16803,116,0,3,0.23832056854188924,0.11038630644988516,0.6512931250082256
16804,140,0,3,0.08526649622561507,0.05025605703176202,0.8644774467426228
16805,162,0,4,0.012086629883971469,0.008564042022274083,0.9793493280937545
16806,174,1,7,0.0006826787024942112,0.0005285712903000198,0.9987887500072058
16807,177,1,4,0.002273333640292383,0.0017867620867043435,0.9959399042730032
16808,182,0,4,0.004551289054905504,0.0036726610317246128,0.99177604991337
16809,183,0,7,0.003962646562199394,0.003227829139313136,0.9928095242984875
16810,180,0,4,0.00346444690455396,0.002763686298702407,0.9937718667967437
16811,187,0,7,0.007391790580720123,0.006153555379085488,0.9864546540401944
16812,196,1,9,0.018030909061614253,0.015789625080366607,0.9661794658580192
16813,202,0,12,0.027319584087046166,0.02458046534273855,0.9480999505702153
16814,200,0,11,0.02406039910934771,0.021434812411965348,0.9545047884786869
16815,200,0,13,0.024377066735695965,0.021776103302061846,0.9538468299622422
16816,189,2,13,0.009340150457460287,0.007976295527053583,0.9826835540154861
16817,76,102,11,0.7315222817128874,0.22870160778101506,0.03977611050609764
16818,80,105,22,0.642281298975429,0.3199547173915353,0.037763983633035736
16819,85,109,21,0.5162165708353111,0.44095713057279246,0.04282629859189636
16820,86,110,32,0.4190554349910443,0.5442632346814343,0.036681330327521494
16821,79,108,24,0.5974749645994485,0.365239682986466,0.037285352414085635
16822,88,109,34,0.39548008170486726,0.5676526442626676,0.03686727403246528
16823,91,112,33,0.31161625049486386,0.653764065525437,0.03461968397969916
16824,84,117,28,0.35656504667828093,0.6085460909036716,0.0348888624180475
16825,94,117,37,0.1797146013266579,0.7955250353145717,0.024760363358770195
16826,98,125,44,0.04932817809597145,0.9417464434186367,0.00892537848539184
16827,96,125,43,0.06161433837807589,0.9278587711639175,0.010526890458006607
16828,96,128,45,0.040925735041073844,0.951699388318825,0.007374876640101184
16829,97,129,44,0.033378469701968144,0.9604160917319864,0.006205438566045463
16830,92,124,39,0.11119990253509007,0.8723178160205016,0.016482281444408366
16831,96,123,46,0.0703933320800841,0.917669639449103,0.011937028470813042
16832,56,82,34,0.9767611835958824,0.01830136001945413,0.004937456384663369
16833,54,73,27,0.9878467724961189,0.008927731224990935,0.0032254962788903587
16834,42,54,16,0.8826155233932318,0.07400565235879716,0.04337882424797091
16835,25,39,4,0.7598597879415961,0.13682417796444563,0.10331603409395831
16836,22,37,4,0.7468307660448895,0.1432135276058474,0.10995570634926305
16837,43,57,31,0.9029030772366134,0.06432942951076212,0.032767493252624395
16838,83,99,54,0.5079259497067524,0.44687257451299534,0.04520147578025214
16839,94,107,51,0.2725753504227654,0.6901387221296124,0.03728592744762227
16840,152,1,6,0.034681170832190474,0.02280544092656957,0.94251338824124
16841,166,1,8,0.004799611757232278,0.0035255677987885204,0.9916748204439791
16842,164,1,4,0.009000174707176827,0.006486589916700613,0.9845132353761226
16843,165,1,8,0.00592141276576663,0.00431859321698735,0.9897599940172459
16844,157,0,7,0.02045943516632192,0.013999235097124842,0.9655413297365532
16845,157,1,5,0.02128066254388784,0.014560731647623401,0.9641586058084888
16846,153,0,5,0.03200198860803332,0.021162096136478657,0.946835915255488
16847,150,0,4,0.0422381609713907,0.027218926426893303,0.9305429126017161
16848,160,0,4,0.01558201811881,0.010877227818594976,0.9735407540625951
16849,151,0,7,0.037491098609580185,0.02443021678445536,0.9380786846059644
16850,145,0,7,0.06036149198474672,0.0373364621637692,0.9023020458514841
16851,140,0,5,0.08433396760887771,0.04976046617734236,0.86590556621378
16852,135,0,9,0.11106011292253208,0.06263769947674663,0.8263021876007213
16853,112,1,8,0.2722575800653364,0.120136727667697,0.6076056922669666
16854,95,0,4,0.3895324963377073,0.14457150654864054,0.4658959971136521
16855,67,1,3,0.5425880012266167,0.1591543907608178,0.2982576080125656
16856,154,93,10,0.26857197437286656,0.44344388866833717,0.2879841369587962
16857,152,39,31,0.16241734801618782,0.13452795513568402,0.703054696848128
16858,26,0,13,0.6197971210349641,0.17404062781080887,0.20616225115422696
16859,36,1,5,0.6126356791883805,0.16840827160725536,0.21895604920436418
16860,27,7,0,0.6343686036984446,0.1699773279247112,0.19565406837684415
16861,71,29,7,0.6941722621333342,0.13549754183163423,0.17033019603503155
16862,122,47,15,0.39609835277931943,0.2046494398890019,0.3992522073316786
16863,174,68,29,0.1945629201993819,0.2611771451262389,0.5442599346743792
16864,33,1,6,0.615733109009151,0.16976319614661234,0.21450369484423665
16865,96,4,9,0.4033459808309012,0.14610230035807373,0.450551718811025
16866,96,1,0,0.38359601888999245,0.14389998257043693,0.4725039985395707
16867,113,0,1,0.2598625857914819,0.11677924689155056,0.6233581673169675
16868,152,0,2,0.037124808443995745,0.024288017609651272,0.9385871739463529
16869,150,1,3,0.043072524898223545,0.027776278850310903,0.9291511962514656
16870,169,0,6,0.003122262228085293,0.0023297239757625395,0.9945480137961522
16871,171,1,2,0.004410214636064795,0.0033290335925711526,0.9922607517713642
16872,190,0,6,0.010893688746514927,0.009198742096321356,0.9799075691571636
16873,190,0,9,0.010288263464628859,0.008721713293262046,0.9809900232421092
16874,186,1,6,0.006599126318423855,0.005475234498326326,0.9879256391832499
16875,188,0,6,0.008704349351372586,0.00727498124011254,0.9840206694085148
16876,196,0,8,0.01818483407229344,0.015849005142089995,0.9659661607856167
16877,202,0,12,0.027319584087046166,0.02458046534273855,0.9480999505702153
16878,198,0,8,0.021084750949813824,0.018544629570260204,0.960370619479926
16879,200,0,13,0.024377066735695965,0.021776103302061846,0.9538468299622422
16880,194,0,11,0.015339825654551033,0.013297895121516818,0.9713622792239323
16881,79,106,13,0.6522686155545426,0.30422208937561857,0.04350929506983869
16882,85,111,24,0.46727636320064303,0.49238459213970914,0.0403390446596477
16883,85,111,20,0.48926727663400105,0.4674955656593781,0.04323715770662075
16884,86,110,34,0.4053783006888532,0.5587361302001745,0.035885569110972265
16885,88,113,30,0.3541336217064769,0.6100918329178315,0.035774545375691545
16886,94,111,40,0.2504976627620426,0.7176560281055271,0.03184630913243029
16887,94,117,39,0.16885108925578707,0.8076172938985998,0.023531616845613064
16888,85,120,30,0.28619770865402383,0.6826003305851177,0.03120196076085852
16889,96,119,39,0.12900138916023599,0.851265282807973,0.019733328031791005
16890,96,123,42,0.07908605964211311,0.9078585915418116,0.013055348816075316
16891,94,123,41,0.09583851695249256,0.8892597415745888,0.014901741472918718
16892,94,126,43,0.06732872387860057,0.921574281458108,0.01109699466329122
16893,97,128,48,0.034174006964089586,0.9593977766134777,0.006428216422432725
16894,94,127,40,0.07053342322666489,0.9178545890626864,0.011611987710648764
16895,96,123,46,0.0703933320800841,0.917669639449103,0.011937028470813042
16896,52,81,27,0.9823411573212908,0.013597681368172273,0.004061161310536701
16897,53,70,25,0.9797430562267853,0.014518436686766315,0.0057385070864482916
16898,40,52,14,0.8653388872420658,0.08351926337016574,0.05114184938776855
16899,27,41,5,0.7731036086187238,0.13070559087399536,0.0961908005072808
16900,26,40,4,0.7654293166026367,0.1342530837691886,0.10031759962817471
16901,45,57,33,0.9056521384241081,0.0626873428548102,0.031660518721081776
16902,88,102,53,0.4084247331983033,0.5474354283694586,0.04413983843223819
16903,95,114,48,0.16920225362050254,0.8056573292234377,0.02514041715605967
16904,155,2,7,0.025586790336508323,0.017299925188953045,0.9571132844745386
16905,164,0,9,0.00719380029611648,0.005201920548767065,0.9876042791551164
16906,164,0,7,0.007649042627179477,0.005517699599384204,0.9868332577734362
16907,164,0,7,0.007649042627179477,0.005517699599384204,0.9868332577734362
16908,161,0,6,0.012641211910042305,0.008909626587664157,0.9784491615022936
16909,154,1,6,0.028636065474533956,0.019145236706769195,0.9522186978186967
16910,149,0,4,0.045776429376107375,0.029249769278688956,0.9249738013452037
16911,145,0,5,0.061032334590236235,0.03769042176549552,0.9012772436442683
16912,153,0,7,0.03116999105835034,0.020652133018174777,0.9481778759234749
16913,155,0,10,0.02507551028125354,0.01694431866567767,0.9579801710530688
16914,137,0,7,0.09970070662800291,0.05725293436049396,0.843046359011503
16915,136,1,7,0.1061648648596265,0.06038364749942339,0.8334514876409501
16916,131,2,7,0.1377509256817236,0.07448379858614143,0.787765275732135
16917,116,0,5,0.238690906843055,0.11046448419824943,0.6508446089586956
16918,95,3,6,0.4034369927628432,0.14611424524964747,0.45044876198750927
16919,90,1,5,0.42723564195396435,0.14950115950329176,0.4232631985427439
16920,150,72,6,0.27575297590231934,0.29759802238307437,0.42664900171460635
16921,143,28,31,0.16331768225809895,0.11265008549717064,0.7240322322447303
16922,29,0,2,0.6098541010997809,0.17344392399111133,0.21670197490910795
16923,35,2,9,0.6213448829205159,0.16752252661618128,0.21113259046330274
16924,58,11,1,0.6189147463456233,0.1545107744167465,0.22657447923763027
16925,76,28,14,0.6775999847480495,0.13867042070199906,0.1837295945499514
16926,178,101,21,0.2232919650295462,0.4497505221545215,0.3269575128159322
16927,185,85,23,0.20656302447944427,0.33861253994290397,0.45482443557765184
16928,36,1,8,0.6155421109679465,0.1679655762650868,0.21649231276696665
16929,71,1,3,0.5265056404842777,0.15819170403060823,0.31530265548511405
16930,107,0,6,0.3056396550043838,0.12833983003963426,0.5660205149559819
16931,120,0,1,0.2096721215790497,0.10138443376549784,0.6889434446554524
16932,160,0,4,0.01558201811881,0.010877227818594976,0.9735407540625951
16933,162,0,4,0.012086629883971469,0.008564042022274083,0.9793493280937545
16934,156,2,4,0.024435035661032316,0.016604608359266273,0.9589603559797014
16935,166,1,5,0.005994317615432626,0.004387384287670209,0.9896182980968973
16936,189,0,6,0.009771897272958725,0.008209556198335964,0.9820185465287053
16937,192,1,9,0.012618087431033207,0.010840614117648117,0.9765412984513187
16938,189,3,8,0.009160277289677573,0.007794942221151564,0.983044780489171
16939,196,1,9,0.018030909061614253,0.015789625080366607,0.9661794658580192
16940,202,0,10,0.0271412037903543,0.024354630759587728,0.948504165450058
16941,202,1,11,0.027198063563650284,0.024523543493098567,0.9482783929432511
16942,196,0,10,0.018062629124785862,0.015784417010504002,0.96615295386471
16943,201,1,14,0.02618612267288821,0.023608579720672093,0.9502052976064398
16944,195,0,14,0.017314518423042623,0.015143709080519369,0.967541772496438
16945,79,105,16,0.6648242929680679,0.29466576652660115,0.04050994050533092
16946,85,115,29,0.36783321207487557,0.5969341679430054,0.03523261998211903
16947,84,108,24,0.5313445035982308,0.42824189285275643,0.04041360354901267
16948,85,118,37,0.26661649053585457,0.704884846634614,0.028498662829531403
16949,81,109,34,0.49614588486563843,0.4684425730848987,0.03541154204946277
16950,94,110,39,0.2720034443662277,0.6942547155484144,0.033741840085357744
16951,94,118,40,0.15159363168510545,0.8267903721839724,0.021615996130922046
16952,87,120,33,0.24053994718201194,0.7314994361916857,0.027960616626302347
16953,96,118,43,0.1244194570426329,0.8563363647729373,0.019244178184429726
16954,95,124,44,0.07232469112691912,0.9157278924288362,0.011947416444244652
16955,100,129,49,0.019851327224609448,0.9760716458278834,0.004077026947507257
16956,92,132,46,0.04766353779746916,0.9439770677431625,0.008359394459368376
16957,100,127,48,0.027558822779709675,0.966938757820602,0.0055024193996882536
16958,93,126,37,0.09742724975642203,0.8873795799905522,0.015193170253025802
16959,97,123,49,0.06316945585138858,0.925577157908992,0.011253386239619398
16960,55,84,30,0.9800576303767544,0.01576021258114013,0.004182157042105433
16961,52,71,25,0.9793712762418947,0.014878477960693689,0.005750245797411712
16962,42,54,14,0.8787329116907727,0.07612065812887517,0.04514643018035217
16963,28,40,4,0.7695947049443169,0.1314586784789301,0.09894661657675294
16964,27,41,6,0.7750772099911186,0.129814914453455,0.09510787555542631
16965,44,58,33,0.9068714614317624,0.062321388957209255,0.030807149611028192
16966,92,106,57,0.2947016913080359,0.6640970919386272,0.041201216753336746
16967,96,116,47,0.13816988638701752,0.8403184520163518,0.021511661596630743
16968,154,1,6,0.028636065474533956,0.019145236706769195,0.9522186978186967
16969,164,0,9,0.00719380029611648,0.005201920548767065,0.9876042791551164
16970,164,0,7,0.007649042627179477,0.005517699599384204,0.9868332577734362
16971,164,0,7,0.007649042627179477,0.005517699599384204,0.9868332577734362
16972,161,0,6,0.012641211910042305,0.008909626587664157,0.9784491615022936
16973,155,0,6,0.0258673786592542,0.01740212693066204,0.9567304944100837
16974,150,1,5,0.04183365838681239,0.027021755559463883,0.9311445860537236
16975,147,0,6,0.05239309627478125,0.03295795347924021,0.9146489502459786
16976,151,0,7,0.037491098609580185,0.02443021678445536,0.9380786846059644
16977,150,0,9,0.040569373720284206,0.026267400616580127,0.9331632256631357
16978,134,1,6,0.11796537692445183,0.06574400487060532,0.8162906182049429
16979,141,0,8,0.07869784957146471,0.04697227941425083,0.8743298710142845
16980,135,1,8,0.11193339395007441,0.06308150905969648,0.824985096990229
16981,120,0,2,0.20957432052214856,0.10128862698812312,0.6891370524897282
16982,92,3,5,0.4229166053984562,0.14861124784069663,0.42847214676084705
16983,93,1,4,0.40687690666376913,0.1469388148935555,0.4461842784426754
16984,148,77,11,0.2902262133955458,0.34459027036558665,0.36518351623886763
16985,123,17,17,0.24438696037475455,0.12020050517031611,0.6354125344549294
16986,29,0,2,0.6098541010997809,0.17344392399111133,0.21670197490910795
16987,36,4,7,0.6272788044243619,0.1655801799693852,0.20714101560625298
16988,71,24,8,0.6641752181463231,0.14138072163803103,0.19444406021564592
16989,79,32,22,0.697424270754627,0.13695690736294902,0.16561882188242408
16990,186,118,17,0.2186097715235283,0.498533770175252,0.2828564583012197
16991,183,90,13,0.21562921228557114,0.3563410424653176,0.4280297452491113
16992,40,0,4,0.6034918135146713,0.167521202401032,0.2289869840842967
16993,59,0,1,0.5620873077948942,0.161879999614803,0.27603269259030266
16994,107,1,5,0.3082829442267197,0.12893624154550548,0.5627808142277748
16995,129,1,2,0.15012050268804455,0.07948317580755798,0.7703963215043974
16996,162,0,4,0.012086629883971469,0.008564042022274083,0.9793493280937545
16997,167,0,7,0.004305511862855605,0.0031726070041437674,0.9925218811330007
16998,165,0,4,0.00791153759096866,0.005728785835475591,0.9863596765735558
16999,170,0,3,0.004306073409156007,0.0032236534513064865,0.9924702731395375
17000,187,1,6,0.007557664661496321,0.006304094772837486,0.9861382405656661
17001,196,0,10,0.018062629124785862,0.015784417010504002,0.96615295386471
17002,187,2,8,0.0069794549635433765,0.0058568705453097844,0.987163674491147
17003,198,1,10,0.02093754208675822,0.018527925381998656,0.9605345325312431
17004,201,0,11,0.02561691410252632,0.02292003982831409,0.9514630460691597
17005,202,1,11,0.027198063563650284,0.024523543493098567,0.9482783929432511
17006,200,0,11,0.02406039910934771,0.021434812411965348,0.9545047884786869
17007,200,0,13,0.024377066735695965,0.021776103302061846,0.9538468299622422
17008,194,2,17,0.017214023097941046,0.015158114912208448,0.9676278619898505
17009,82,108,21,0.5709139303383198,0.3882642474118507,0.0408218222498295
17010,85,113,28,0.40787817071330995,0.5551395118425327,0.03698231744415743
17011,86,111,28,0.4285335672311807,0.533317751781461,0.03814868098735835
17012,83,116,35,0.336933269105559,0.6312149055559275,0.03185182533851352
17013,85,112,35,0.37685932707335174,0.588992086789809,0.0341485861368393
17014,96,112,41,0.21109203720759706,0.7594247561363486,0.029483206656054268
17015,93,118,37,0.17612232296895125,0.7999483709011439,0.02392930612990491
17016,89,122,35,0.18094610283452442,0.7956604819544729,0.02339341521100275
17017,97,119,44,0.10419440282999146,0.878851156334143,0.016954440835865506
17018,94,122,45,0.09327163454756231,0.8920485601232288,0.014679805329208855
17019,99,126,47,0.03601473996267099,0.9570922358038525,0.006893024233476483
17020,93,131,46,0.04457673043652669,0.9475513910560411,0.007871878507432057
17021,100,127,48,0.027558822779709675,0.966938757820602,0.0055024193996882536
17022,92,125,38,0.10772969356973079,0.8761040578349043,0.01616624859536494
17023,97,125,48,0.049851012996587854,0.9411156707456415,0.009033316257770693
17024,55,82,31,0.9833209328520182,0.013056398043441539,0.0036226691045401654
17025,50,69,23,0.9680764821391356,0.022608596386328676,0.009314921474535946
17026,43,55,15,0.8874797888621502,0.07122255974276782,0.04129765139508214
17027,29,41,5,0.7774031447732651,0.12784126296756243,0.09475559225917246
17028,26,40,7,0.771131890522231,0.13172626841193436,0.09714184106583461
17029,43,58,35,0.8999298611987168,0.06719098882266968,0.03287914997861346
17030,93,110,58,0.23165459589251072,0.7329832649110454,0.03536213919644391
17031,98,115,47,0.13679344115842992,0.8408578193004654,0.022348739541104636
17032,153,0,7,0.03116999105835034,0.020652133018174777,0.9481778759234749
17033,164,0,9,0.00719380029611648,0.005201920548767065,0.9876042791551164
17034,164,0,7,0.007649042627179477,0.005517699599384204,0.9868332577734362
17035,163,0,6,0.009433911055573709,0.006748193352264391,0.9838178955921619
17036,160,0,5,0.014967851839421,0.010459163927955265,0.9745729842326236
17037,155,0,6,0.0258673786592542,0.01740212693066204,0.9567304944100837
17038,152,1,6,0.034681170832190474,0.02280544092656957,0.94251338824124
17039,150,1,7,0.04104330088897608,0.026560763030391652,0.9323959360806322
17040,150,1,7,0.04104330088897608,0.026560763030391652,0.9323959360806322
17041,142,1,7,0.07448488347823169,0.04486924808004394,0.8806458684417243
17042,129,0,4,0.148175568100944,0.07853337022522534,0.7732910616738307
17043,144,0,10,0.06460324026041063,0.03971476381608539,0.895681995923504
17044,137,0,7,0.09970070662800291,0.05725293436049396,0.843046359011503
17045,124,0,3,0.18159953069110069,0.09146071194088858,0.7269397573680108
17046,88,2,3,0.44221998596678036,0.15112227032412923,0.40665774370909047
17047,97,1,3,0.3790374615092668,0.1428322797575702,0.47813025873316295
17048,155,87,24,0.260492253616378,0.43501266108843034,0.30449508529519165
17049,103,18,15,0.42234048769696225,0.15229489622406886,0.4253646160789689
17050,30,2,1,0.6158964050189086,0.17167944653449896,0.21242414844659238
17051,39,5,6,0.6282863155176377,0.16346931580344906,0.20824436867891313
