,x0,x1,x2,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9
138,210,254,196,0.056451729369463285,0.0014422298637513974,0.00503174223595999,0.011213046252618961,0.0023731482616809207,0.019165904774781563,0.005387830519048407,0.8762602832699496,0.0016357298290685279,0.02103835562367748
139,200,249,177,0.019604850243189732,0.001135147975432881,0.004192431025977489,0.012152380948167018,0.0019405969580379061,0.013133268293204818,0.004828853592590421,0.9158265756461491,0.0013022211490975426,0.02588367416815307
140,214,248,176,0.038367451909664715,0.0020567226428724584,0.00700894701945513,0.02121899972564224,0.0034981925704962538,0.019828001788837486,0.008749032802237116,0.8488577724345633,0.0023695239479297908,0.048045355158301425
141,147,176,123,0.02699392628491716,0.019521790184237945,0.11099995674998134,0.2032562860358892,0.049972179755622306,0.04841257001147591,0.377870908261498,0.05270750014302448,0.02486098779677802,0.08540389477657556
142,151,141,93,0.0005168485273653023,0.0007716357230729723,0.0020820365933588397,0.0029530624466078503,0.0026210597742160387,0.000781440829919456,0.9868853452520903,0.0008620161488351175,0.00110736114360821,0.0014191935609260083
143,121,121,83,0.013239104959474727,0.04371595712955871,0.0767589796851174,0.053940338547766,0.2634303006204351,0.02102865902174087,0.4073890298918434,0.020042208005370266,0.070826678870101,0.02962874326859252
144,33,39,20,0.006112694601272293,0.3406252679073234,0.021977945481096498,0.0135637736705635,0.10050335706140426,0.00877679674842722,0.02560820588953552,0.0077584452545522925,0.46523936327593524,0.009834150109889812
145,84,117,108,0.013435557935839575,0.06831129835981634,0.1638804117331591,0.03909185469929142,0.42181970848647315,0.024561620996827363,0.1286265694599573,0.018887030929193686,0.09739980712380955,0.02398614027563255
146,57,85,66,0.003222672048370342,0.10503709431885767,0.018596569477268697,0.008398505341532093,0.4806310549698379,0.005136836368414811,0.02035093702427868,0.004302323040683186,0.3487503554638104,0.0055736519469461645
147,34,52,33,0.0028939765385071117,0.29656274059087695,0.011568898946913415,0.0066105453321563664,0.06432702852473565,0.0042705329164597775,0.012966446009777895,0.003706714713014152,0.5923837261351647,0.0047093902923939475
148,26,45,30,0.00408894640441041,0.42440838602482545,0.015686286933999212,0.00901795394395873,0.0735224165559929,0.005992948723833507,0.017046543610724173,0.005183939839361485,0.4385363209951556,0.006516256967738474
149,53,80,64,0.0028877252431390296,0.1259773652077487,0.01595102380327431,0.007306644494739815,0.2837939440220292,0.004568055576603686,0.017107934422262203,0.0038211038148899226,0.5336744851234904,0.004911718291822811
150,53,75,57,0.0016650778849248012,0.08456255545958097,0.008486531821646133,0.004186265121761436,0.12408805337933738,0.002584899912430806,0.0096158785174396,0.0021963991744619214,0.7597793162690959,0.0028350224593211835
151,56,69,53,0.0011606967191759882,0.05608525991024844,0.00556651976987288,0.0028923637298112715,0.07298087024888772,0.0017738849473715283,0.006654014293869744,0.0015257923549060828,0.8493895690295916,0.001971028996264649
152,54,69,55,0.0010195698096485514,0.054187582249835435,0.004964394541821761,0.0025183220438384276,0.06344107453280431,0.0015655722205112253,0.0057585002309013325,0.00133730169029475,0.8634882953075449,0.0017193873727993365
153,56,67,51,0.000986865204823431,0.04853034423619681,0.004624473800624376,0.0024475363648681727,0.05605377054808367,0.001499908648894745,0.00558846139082488,0.0012951542508878248,0.8773002592006645,0.0016732263541316583
154,61,73,53,0.0022524307120094763,0.08311274081153959,0.010957929152191556,0.005785839491461062,0.18242306985968026,0.0034451017684379542,0.013760854340119217,0.0029863824246069526,0.6913771746598251,0.0038984767801288826
155,72,77,56,0.003553019284242209,0.08152256949463842,0.017671691268356177,0.009536640093147634,0.4880133102461984,0.005436827396093472,0.024697549361508163,0.004769632548651047,0.3584895972677234,0.006309163039441153
156,73,79,56,0.003501406888384697,0.07576779129328093,0.017551522430109722,0.009517541288320124,0.540499484816236,0.00536478976975974,0.024910214006340147,0.004717038056674219,0.3119038909232439,0.006266320527650507
157,71,77,54,0.003593931296550236,0.08593994259193545,0.017647829679345552,0.009652815925292223,0.4406050027160855,0.005484554503006945,0.02465762177394503,0.004824293004261778,0.4012003863524646,0.006393622157112814
158,81,86,65,0.0016715223321008552,0.02440249293905209,0.009151993914576792,0.00474075984186973,0.869465304057235,0.0026060399486657246,0.013864702752348025,0.002282095551119775,0.06876511950316881,0.0030499691598630495
159,162,202,177,0.08661285144227357,0.015703753100436292,0.09951346457768624,0.1285887029238624,0.030177696305621154,0.21730640464723255,0.08682474314264119,0.19577715140658655,0.01829132764762168,0.1212039048060383
160,77,99,77,0.00046719036017970933,0.005578380727070704,0.0031705683745554517,0.0013617664770734625,0.9714546069223011,0.0007643573912004069,0.004087130433695367,0.0006452741147489636,0.01161338458988756,0.000857340609287196
161,90,110,86,0.006268004477173821,0.04203549692336322,0.04831804721705307,0.02000854098229507,0.7049607051822008,0.010501478022460048,0.07378197054121702,0.008911529210155951,0.07316384835776554,0.012050379086315429
162,76,88,64,0.0014395771240730611,0.023863655885614357,0.008031182200666441,0.004070863912265907,0.874430780219393,0.0022574994118077546,0.01141562661485878,0.0019638907670498423,0.06990421048355995,0.002622713380711
163,137,138,95,0.005997372602108984,0.011077747064617768,0.031614132628506285,0.03054570086797742,0.043139019812914924,0.009607134298504022,0.8270298421280813,0.00971668772091353,0.016120794833183207,0.015151568043192471
164,181,194,150,0.06124172805149022,0.015525093046695086,0.07300722443735062,0.23086497918158397,0.0320885746184288,0.08976589411717001,0.13418730161574743,0.15842322254634655,0.018851108247475257,0.1860448741377121
165,129,130,89,0.010915267576366119,0.02668897793236627,0.06166624044427847,0.04973352281759338,0.12505467369382178,0.01745062440921642,0.6247999591745357,0.017079285378368683,0.04066558455486581,0.025945864018587513
166,126,142,118,0.017622088241099836,0.028032056533718226,0.15352216320539308,0.07234755508428763,0.09850465788324803,0.032313605808814407,0.49316366125568056,0.028032056533718226,0.03802594296081918,0.03843621249322082
167,93,112,85,0.007302164249490617,0.045165128252334395,0.05516073534849672,0.024054676096523245,0.6599479726310404,0.012184213504801672,0.0932181735103212,0.01046606302563804,0.0781840383129499,0.014316835068403692
168,42,68,55,0.0004913333664046248,0.05277756667298702,0.002387435643532617,0.001170620874766583,0.02139406395289233,0.0007587274637559112,0.0025092768536041556,0.0006381645571470001,0.9170626897788624,0.0008101208360473583
169,38,71,56,0.0010824144952935062,0.14407536687090108,0.0053644330527627,0.0025733806514949575,0.044844866959312286,0.0016829107621491224,0.005421153044832117,0.001405776177022153,0.7917682877982343,0.0017814101879978647
170,37,63,50,0.0006678756397653824,0.10542243820752917,0.003067908850617901,0.0015566038672226222,0.022239143078989755,0.0010198954564880208,0.0032175866246193794,0.0008615551279143071,0.8608573630444628,0.0010896301023906334
171,48,81,70,0.0035624914493422675,0.17320419818713464,0.02076085505380779,0.008788719665695211,0.2923773880806447,0.005723220098979531,0.020148491169631647,0.004686188559634136,0.46480738485224715,0.0059410628828831386
172,54,87,73,0.0038074396749984305,0.12050942429937378,0.023679327484722058,0.009740181123662142,0.5115862193055172,0.006183267260365542,0.02342697539848916,0.005064869421000804,0.2895248472484785,0.006477448783392482
173,64,98,87,0.004020400033966434,0.0594067436855726,0.031192996577293793,0.01072560958214096,0.743792827674382,0.006804578042013739,0.02859741075344393,0.005436926485978814,0.1030835055795027,0.006939001585705037
174,54,81,68,0.0032989713436423146,0.12852475089554313,0.01892399308452798,0.00833188796719361,0.3713996267190774,0.005262165093085473,0.01980831609904548,0.004365930465401098,0.43449575128189594,0.005588607050587577
175,42,65,52,0.000202232560803388,0.022355142369064874,0.0009502003719262125,0.0004791780183757882,0.008012997114058533,0.00030974651712244053,0.0010192679020115494,0.0002621299994062645,0.9660761668109473,0.0003329383362835184
176,40,64,52,0.000377271114327405,0.04841181919090596,0.0017636245464088599,0.0008862001891834941,0.013991700335698895,0.0005777694284108881,0.0018658769793404061,0.00048780825434971214,0.9310201870298314,0.0006177429315431094
177,53,71,59,0.0014925767695051452,0.07999907222012456,0.0075541846615730926,0.003678549225140342,0.10294151076264418,0.002314483077615701,0.008459275584739833,0.001957685912212676,0.789096067124882,0.002506594661562443
178,52,70,53,0.0006938225826216187,0.04031439596737616,0.0033542088562396955,0.0017172460756894505,0.04036568491069879,0.0010643228604571685,0.003868634559044494,0.0009105208811732622,0.9065380542880017,0.0011731090186976065
179,52,70,53,0.0006938225826216187,0.04031439596737616,0.0033542088562396955,0.0017172460756894505,0.04036568491069879,0.0010643228604571685,0.003868634559044494,0.0009105208811732622,0.9065380542880017,0.0011731090186976065
180,60,78,61,0.0028346309090442603,0.09812048482051963,0.015045141005813016,0.007310225847340891,0.3413395928975913,0.004427289220676789,0.017766104512381992,0.0037675645256626897,0.5044997818701659,0.0048891843908034855
181,70,96,78,0.0010656398756188968,0.015931756487558554,0.007295988547473271,0.0029667596537208806,0.9257797446474856,0.0017517940497091622,0.008279640051830921,0.0014537225980757046,0.03357441929389323,0.0019005347946338545
182,66,91,71,0.0016662048316338854,0.03344422523804467,0.010340635304340292,0.004547347104392069,0.8443283186795678,0.002686766296101911,0.012003361391500874,0.0022557119617463294,0.08577477455820696,0.0029526546344650095
183,70,78,61,0.0031339275878899658,0.0742523635427791,0.016362520838881497,0.008323516889923072,0.556853725017633,0.004854823575219735,0.02165569855149953,0.004198258285773851,0.30485836313067405,0.0055068025797262105
184,72,88,70,0.0010057849369187045,0.017856812118518202,0.00599271648673563,0.002767074424501078,0.9113511471125504,0.0016034408683853868,0.007642357969075047,0.0013636891996703622,0.04862415239735659,0.0017928244862888132
185,84,111,87,0.005746855041056925,0.042559237503228514,0.04689197899167563,0.017908015383828114,0.7249925108465489,0.009747749560408516,0.06052885186303956,0.008123526650954803,0.0726224945682218,0.010878779591037195
186,89,119,98,0.011637442975810536,0.059974787849275735,0.1169029296814369,0.03721733934826476,0.48745719610133503,0.0205498618343836,0.13602051404663434,0.016691002364368258,0.09139755651213143,0.02215136928635937
187,65,83,60,0.0029611523103063,0.07838285558551507,0.015914879219562247,0.007948278613310732,0.5407889982591605,0.004625701259474026,0.020044705457720774,0.003979773573358991,0.320114358940531,0.00523929678106047
188,79,98,78,0.000491994420745161,0.005610127193443934,0.003329709428635075,0.0014323239525293999,0.9707020179841087,0.0008039740339827815,0.004398520577557227,0.0006794135753040643,0.011650388656707101,0.0009015301769863742
189,77,99,80,0.0008868922766967024,0.010221929586601824,0.006227129127326931,0.0025606052799886665,0.9475748579332791,0.0014615373355773159,0.007738486011221931,0.0012229405587987844,0.020491474875308835,0.0016141470151998453
190,79,101,82,0.0015880000919753893,0.016453691382521788,0.011502501561798769,0.004642578878291818,0.9119737370541675,0.002632130444667569,0.01444815276906195,0.0021991064666323974,0.03165308742094712,0.0029070139299357573
191,71,97,81,0.0014064464504276305,0.019323328077912368,0.01000449116913675,0.0039132665787720705,0.9089473200238903,0.0023297911138700526,0.011097729575680457,0.0019201907458993332,0.038556136441218185,0.0025012998231927937
192,26,41,20,0.005930036383171925,0.3904896440671546,0.021469117634125744,0.013054065026809183,0.09341968882381925,0.008554447749770249,0.024160952037220077,0.007511864688608451,0.42592037612901923,0.009489807460301295
193,37,59,41,0.001293522966503336,0.16231823814047822,0.005545613510365666,0.003014046149489372,0.03641187869587416,0.001940640667710342,0.0061055421133944295,0.0016672040616852355,0.7795815509457388,0.002121762748760335
194,31,53,41,0.0021203661196715923,0.3531169032705806,0.008857744500929533,0.004778696313987848,0.04973505667664915,0.0031709606258007324,0.00942293070623027,0.002706560060646841,0.562685714326644,0.0034050673988594436
195,44,64,51,7.369831793989853e-05,0.007156494557848042,0.0003425022584360524,0.0001751911975324479,0.0029626083047013946,0.00011246267312907555,0.0003752653989231835,9.559242504708141e-05,0.9885845294924361,0.00012165537400662993
196,40,59,44,0.000802772478562256,0.09129409012439492,0.0035003951653913073,0.0018765205482600723,0.024757467859686133,0.0012080289775885877,0.0038749135098022462,0.0010356467382805583,0.87033315000597,0.0013170145920638708
197,37,60,46,0.0008795652528544225,0.1281561756019008,0.0038948509482707515,0.00204200407268803,0.02669886692246259,0.0013308014081194269,0.004181732943285866,0.0011328422282892016,0.8302481558726603,0.0014350047494686164
198,64,100,94,0.00612520833525157,0.07729619893212787,0.05258886786392274,0.016057654460539573,0.6551886907386735,0.010583291048507207,0.04287584250035688,0.008264882251071757,0.1206156650857917,0.01040369878375729
199,49,71,59,0.0011841116464716128,0.078159512488629,0.006002108965800493,0.0028862683790944928,0.07162389997754345,0.0018405365804270233,0.006487636647740284,0.0015484934072553008,0.8282924884381028,0.0019749434689354784
200,33,50,37,0.002669729080061093,0.3208255446474635,0.010804238144133185,0.006018725101947463,0.05956987025863061,0.00395580153566021,0.01184723556563513,0.0034067459544178218,0.5766040431823778,0.004298066529673115
201,51,68,55,0.0006276071716087355,0.03936958478609801,0.003045840404970957,0.001531764458789636,0.035001260842945914,0.0009644380567323527,0.0034421374398509565,0.0008204515299525932,0.9141464303849822,0.001050484924068732
202,43,62,47,0.00021681857549126727,0.021660809186001755,0.0009746032206584901,0.0005136702028642154,0.0077671286244050414,0.00032826908365016217,0.0010841644752499224,0.0002808554246825435,0.9668156159856661,0.0003580652213304899
203,50,72,54,0.0007797875299535394,0.048786179135747475,0.0038371707367847977,0.0019311532688760951,0.04588367496905253,0.0012023508458091192,0.004320044258057692,0.0010238366535292203,0.8909177883227629,0.0013180142794266582
204,58,81,66,0.00311296951683507,0.10579471930279122,0.017529660058073583,0.007997603049132336,0.4310040494524234,0.004933602391419613,0.019462271986806178,0.004137585114156805,0.40069073143915157,0.005336807689210216
205,53,76,61,0.002202941278536296,0.10719002547527717,0.01162612262789776,0.005517926691450241,0.18300863944185286,0.003448633845893805,0.012801938058340673,0.0029044920373985446,0.6675676957761089,0.003731584767243791
206,60,88,69,0.002923881496684257,0.07755960687171286,0.017603618996456773,0.00774505216299805,0.6421218058906208,0.004697574824390372,0.01934809645190697,0.003923952384971675,0.218980444479069,0.00509596644118904
207,64,94,75,0.002060784994147488,0.03946820303203891,0.013612968904138715,0.005605115613550459,0.8267600834396264,0.003371459021520431,0.014694951638869953,0.002791014985790953,0.08800252397334034,0.0036328943969765447
208,65,92,76,0.0019190256030538401,0.03659162185518337,0.012614594354615987,0.0051729038190551,0.8380123498221741,0.003135258225102552,0.013692001558388919,0.0025924851330048453,0.08290787702125113,0.003361882608170306
209,68,91,73,0.0012418771107801164,0.022900354745136676,0.007832043438326218,0.0033949918269941363,0.8931240412065425,0.002007895969927577,0.009160574715192174,0.0016826746104977273,0.05645605662723494,0.0021994897493678093
210,47,79,57,0.0019002481352355526,0.1186462722746478,0.009899176469955737,0.004768021877788841,0.12358352051351647,0.002973768003043072,0.010590793952232575,0.0025067746270314097,0.7218996331437396,0.0032317910028088143
211,50,77,65,0.0026410306432072283,0.13911510805837962,0.014456226075743357,0.0065276712497000485,0.20991935322799243,0.004177261708860447,0.014998536908372023,0.0034716175716779023,0.6002685978827444,0.004424596673322456
212,52,76,64,0.0025050549851037087,0.12401855143325634,0.013525697664737124,0.0062169332263105,0.20897282998465405,0.003945481039320584,0.014425307489242088,0.0032956578287798746,0.6188842551616267,0.004210231186968968
213,59,81,69,0.003209613327413185,0.10117732447071026,0.018511207942126705,0.008213054334315593,0.4948052758882233,0.0051130296734663,0.020254868969057135,0.004263239537548635,0.33897551886880917,0.0054768669883297014
214,55,85,74,0.003757910206651143,0.11796907245273848,0.02326580760418942,0.009537803262844563,0.514648460738836,0.006094992565506656,0.023127279934684913,0.0049874532953641006,0.29025394791492726,0.006357272024257347
215,43,72,63,0.001789974332451804,0.15693196114149235,0.00937200508314101,0.004272138406636155,0.09437794327327748,0.002813623400323884,0.009361302956618661,0.0023286445288346544,0.7158134289956221,0.0029389778816019405
216,23,43,24,0.005168784893227511,0.4297263931822651,0.019155581638604504,0.011332698186858347,0.08350495640434172,0.007514137434768473,0.020963239463710676,0.006541478093556764,0.40786024349734035,0.008232487205326542
217,37,59,41,0.001293522966503336,0.16231823814047822,0.005545613510365666,0.003014046149489372,0.03641187869587416,0.001940640667710342,0.0061055421133944295,0.0016672040616852355,0.7795815509457388,0.002121762748760335
218,32,55,40,0.0020022543844984185,0.31331211494667527,0.008391679641091906,0.004557222216694518,0.048511711813557234,0.00299462967156627,0.00901213473245689,0.0025631785925135393,0.6054175126322027,0.0032375613687431752
219,23,41,28,0.004827809587541016,0.4463297919965664,0.018084174146509445,0.010485084442696828,0.07909541022724625,0.00704165952423514,0.01952484092576648,0.006092691096149824,0.40089259967810026,0.007625938375188411
220,39,55,37,0.0019359883389465193,0.18767254021872568,0.007990972759981884,0.00449547058395337,0.05044258554744987,0.0028739454322737577,0.00908105370210141,0.002491584045730405,0.7298395545456886,0.0031763048251485307
221,33,45,22,0.0051400134797950515,0.3336381435153515,0.019016955904618566,0.011590627642336954,0.09202989861203152,0.00743437779899371,0.022047815392526777,0.00655599572396008,0.4941991786869992,0.008346993243386605
222,36,53,36,0.002372128607260358,0.2516487107749554,0.009665930330612922,0.005441535397827819,0.056851351541102366,0.0035149955403439934,0.010828478443034095,0.0030421936937760218,0.6527707567148108,0.0038639189562762865
223,51,64,48,0.0002895260374592815,0.01841248587164773,0.0013174040947102495,0.0007039578229268738,0.012920683203290642,0.000437944525553032,0.001549732839466813,0.0003777619805036698,0.9635047536825877,0.00048574994185392916
224,50,68,55,0.000543624627699346,0.03599205318107555,0.0026394646630122616,0.0013232634753918375,0.02950321833228679,0.0008358848639370904,0.0029576503084731243,0.0007101553863840365,0.9245862908704071,0.0009083942913327824
225,44,57,41,0.0010942800401886634,0.09224571106598825,0.004648440087311836,0.0025752626578482113,0.03351524657669285,0.001632722812167566,0.005365991483512286,0.00141383114617552,0.8557021030961944,0.001806411033920418
226,47,68,53,0.00021856670753630755,0.017119233088871588,0.0010483508681958956,0.0005296232927414543,0.010596859866871755,0.00033553213393635114,0.0011599947285625075,0.0002851381999829007,0.9683420241513866,0.0003646769619144895
227,49,66,45,0.00027470902980996265,0.018547440990432873,0.0012394142421385372,0.0006725091245790004,0.011613934470569407,0.00041490910423367755,0.0014574487241428647,0.00035911607433767505,0.964956746244918,0.0004637719948381534
228,46,62,37,0.0012623028679266287,0.08844881560687946,0.005345128052054704,0.003053206963446279,0.04067264350822215,0.0018790376839329967,0.006375427668703595,0.0016436530488260698,0.8491939987645011,0.002125785835507029
229,203,248,137,0.026139526345271388,0.004004414706197014,0.013032977869860367,0.09584492993266175,0.007167548804412584,0.02272894052688836,0.020741411832599685,0.13252885014610255,0.0047153275628897115,0.6730960722731165
230,197,253,110,0.0025679122946843645,0.0006492523406284199,0.0018854349524510482,0.027196459157434925,0.001173779715804163,0.002507870209189696,0.0034447016325994738,0.00841053494648428,0.0007724465812352007,0.9513916081694884
231,211,255,122,0.012241101830202822,0.002288176358146454,0.00660403325751037,0.05734587271614337,0.004045078139447641,0.010202040158200825,0.011417645140123323,0.04615921827238711,0.002705208382428631,0.8469916257454095
232,205,255,131,0.01754382258891824,0.0028776835561736243,0.008874059717800167,0.0690281537856717,0.0050850732144218785,0.014889038281777152,0.014229880957239193,0.07886904205669276,0.003383440316195106,0.7852198055251102
233,209,253,146,0.04694643739631767,0.005557791094820703,0.01786216657491505,0.09775298135513114,0.009713268319854595,0.03535698431124812,0.02642078123806704,0.29894593069885284,0.006492565748608021,0.4549510932621848
234,203,255,135,0.023647697010400426,0.0036354178755307743,0.01150778306962851,0.08304443111551608,0.006414975293067026,0.02014281446147957,0.0178218317251774,0.11597012083038097,0.004263494708755577,0.7135514339100636
235,192,250,127,0.009513042072301763,0.0019009321997898302,0.0062304330771310425,0.06626262894507313,0.0034442016687661575,0.009550544209249076,0.010127709477193426,0.03918595877455516,0.0022439721226406883,0.8515405774532997
236,181,229,125,0.021140335922060872,0.0056248233083388876,0.02077218882171297,0.375853893581498,0.010939015315410808,0.025967983878863794,0.039033116547379745,0.07226135017532379,0.006759869332523518,0.42164742311688763
237,201,248,214,0.3346925221649991,0.004306744119849514,0.016007603212744772,0.026896900045089368,0.006986768456306147,0.08707563595606324,0.014974344161594443,0.4616188059657213,0.00483407178552917,0.04260660413210298
238,42,75,68,0.0028007804115093454,0.22040494320689424,0.01544469923543776,0.006665359146536317,0.1551110486018944,0.004460196963118852,0.014655075287266252,0.003644119854617002,0.5722384701739263,0.004575307118799492
239,39,71,66,0.0022538662780794924,0.24501373044725203,0.011945676269685448,0.00526663370795642,0.10335829925346918,0.0035629199932840695,0.011337101881413663,0.0029156224885275666,0.6107006131040982,0.003645536576234007
240,22,44,26,0.004797174092670309,0.44922677855383464,0.017989853644558653,0.010505345517890435,0.07875629601827977,0.006999742234964574,0.01945160658716504,0.0060697438007615324,0.39857682840116254,0.007626631148712565
241,19,41,22,0.005768459462152656,0.45040064209823666,0.021029569061514132,0.012499993546378764,0.08630556005809416,0.008363691597714017,0.022748177087951345,0.007275953968882528,0.37648047106303545,0.009127482056040344
242,26,45,26,0.004627562422565661,0.40880641700095627,0.017432441137817244,0.010247444422968878,0.0802120428716149,0.006747720780587668,0.019221997170467364,0.005873398634653963,0.43942079431753756,0.007410181240830471
243,31,50,31,0.003402014964154953,0.3503902575740187,0.013363826713867788,0.007688651162091301,0.06944554394394575,0.005004364423689877,0.014843636351062346,0.004343969664342343,0.526013132485694,0.005504602717132842
244,39,58,43,0.0010403194286656074,0.12221708025457413,0.004491555263407702,0.0024211337133861234,0.030622747976992153,0.0015623729455176507,0.0049644423948698195,0.0013403213393106956,0.8296369971625603,0.0017030295207158099
245,34,51,30,0.0033759569115216857,0.3050964117985243,0.013246065655771385,0.007712104698132251,0.07159933169815735,0.0049570502812159006,0.01502227930975645,0.004323609039658694,0.5691636430053678,0.0055035476018942195
246,33,46,24,0.004730921497992511,0.3326849689915294,0.017724937492359386,0.010681612098998155,0.08752746248190899,0.00686582492250923,0.02041769542692249,0.006036772342865416,0.5056494263602921,0.00768037838462227
247,35,54,37,0.0022152427756637174,0.25883539078185586,0.009108818905141685,0.005080219458153953,0.053667515919478374,0.0032917131098893853,0.01009756985331904,0.0028411379323095435,0.651256810350797,0.003605580913391473
248,45,68,61,0.0012070237480250898,0.10334598686749791,0.006101825149589395,0.002866186310877593,0.061082157568690294,0.001879886666068538,0.006311838722610806,0.0015669510985052433,0.8136600531158933,0.001978090752241903
249,76,105,101,0.0085156583672111,0.06757311601450078,0.08288618323895416,0.02323387842198336,0.6030115902158214,0.014988565361955544,0.0702749706136554,0.011668099456854156,0.10312585684142975,0.01472208146763437
250,60,93,34,0.005739929002887073,0.14338929653021373,0.026212729644195378,0.01640884934052093,0.29287060348753374,0.008653215273594791,0.03638192944797907,0.007832344597247702,0.45173305011821135,0.010778052557616328
251,199,252,101,0.0089608245897247,0.0025811544455492195,0.007084903571730674,0.1145514773843895,0.004681966011505364,0.00876859843170408,0.013841426494587975,0.02659663800950187,0.003088464340483605,0.8098445467208231
252,198,251,100,0.009560122791555454,0.0028293809076579174,0.007765463702062877,0.13380413013239933,0.005151295820700213,0.00946133648033184,0.015355727049863979,0.028085983848974046,0.0033899241544678243,0.7845966351119865
253,199,252,101,0.0089608245897247,0.0025811544455492195,0.007084903571730674,0.1145514773843895,0.004681966011505364,0.00876859843170408,0.013841426494587975,0.02659663800950187,0.003088464340483605,0.8098445467208231
254,200,255,108,0.0046117205958227875,0.0011668829435343823,0.003296363214971987,0.044003307951917925,0.002094983422009238,0.004387787971001866,0.006049127615037874,0.014756575186028313,0.0013878314486876827,0.9182454196509879
255,204,254,118,0.0030709927283654485,0.0006452538401876197,0.0018900292980103225,0.02007804928432742,0.0011527671708340202,0.002766817886651033,0.003318785009210449,0.011132605183490966,0.0007645030462734204,0.9551801965526493
256,207,255,129,0.015908564653658374,0.002676802161142796,0.00810820526621591,0.06452071548269234,0.004728867417161567,0.01334966517580283,0.013260892080612466,0.06845840695525336,0.003151562144361189,0.8058363186630991
257,204,254,135,0.02370595056084528,0.0036367420772188347,0.011487084797648787,0.08312017716695005,0.006426872179411581,0.020052204398410337,0.01795803122359646,0.11610226346679582,0.004268890120144504,0.7132417840089782
258,199,255,130,0.013545381407925812,0.0023607080832026696,0.0074626321686077765,0.06297414163333931,0.004193681409493039,0.012282999847565578,0.011801561998976109,0.06000191075978938,0.0027744678018178054,0.8226025148892826
259,198,255,126,0.007823276902824828,0.0014793617890807565,0.004614707598921753,0.04348733277602473,0.0026371804892630552,0.007256706743569215,0.007480889115738362,0.032213754751085975,0.001742241545531558,0.8912645482879598
260,196,253,121,0.002536342895211911,0.000537609418641709,0.001661720105384259,0.018937946927476728,0.0009675984700332016,0.0024468559286876805,0.0028097094409323363,0.009616890617101255,0.0006357233541646302,0.9598496028423662
261,65,96,94,0.005672734438596408,0.0750472775391815,0.04677520196237368,0.014644844457232534,0.6706269954453163,0.009725278258399797,0.039458075741152704,0.007615229966023553,0.12088858130501427,0.009545780886709128
262,37,72,68,0.0026273867524983217,0.29967737268980266,0.014168271895360064,0.006099385490438651,0.11522861908085583,0.004176103333864386,0.013027442438496122,0.0033938456439663333,0.5373742116246338,0.0042273610500838275
263,36,71,67,0.0024413684473834174,0.31467852512092764,0.012987931057005736,0.005645226995202079,0.10178327092789428,0.003870213542104665,0.011974044612272153,0.0031494062894686747,0.5395488626407636,0.00392115036697784
264,21,41,22,0.0057178994722533166,0.435709176556828,0.02085949772395326,0.012440288483579491,0.08730278829322384,0.008284544312633636,0.02277357382254602,0.0072200094040879344,0.39062116924473306,0.009071052686161558
265,24,43,22,0.005449755380908496,0.4130284549204836,0.02002520113817714,0.011994950931885793,0.08738511897126103,0.007899912956610204,0.022170691830725023,0.006904427741930977,0.41643042150928894,0.008711064618728883
266,28,47,26,0.004406765968912224,0.38552784607638885,0.016719733956154968,0.009856585831037065,0.07973528200548802,0.006431336449626366,0.018622287677692452,0.00560946011383925,0.46598818258044217,0.007102519340418662
267,21,41,18,0.006343697929958882,0.41894799598817534,0.02275208686578171,0.01384901632289439,0.09359617300780002,0.00914669098704627,0.02516200481549395,0.008018124685507248,0.3920768664883903,0.01010734290895197
268,24,46,20,0.005490530167079057,0.4058243589237354,0.02018793877945187,0.012207371166591643,0.08879053400183491,0.00795813425270023,0.02249211388357942,0.006977454255907706,0.42122775548487523,0.00884380908424461
269,29,45,27,0.004443341222374872,0.37931944207843515,0.016822725061271294,0.00989156525268935,0.08038353201342903,0.00647944681181077,0.018772279772038408,0.0056475686047338285,0.4711044380097471,0.0071356611734701815
270,135,163,87,0.011641855129589197,0.017667391738026218,0.054353235431436504,0.0936193303612985,0.056892766995739856,0.018622289945285413,0.6648718583765101,0.02046346751251557,0.02447952057983042,0.037388283929768076
271,179,229,87,0.0061004459209123745,0.0029015812332114014,0.008094094947138293,0.8305849552321002,0.005769447796667303,0.007263628865154182,0.021135563698233627,0.015151632682509287,0.003577251627257458,0.09942139799681589
272,190,239,95,0.011811788817362051,0.004288249067053838,0.012008848682064964,0.4479864993761576,0.00814755485768018,0.012816826027779343,0.027082860093581157,0.03243840747741923,0.005208734269167031,0.43821023133173465
273,196,248,100,0.009433558900179793,0.0028798112054843963,0.008009400148623592,0.1605500456437419,0.005295507251575558,0.009548797639692413,0.016204066556487796,0.027638717755188887,0.003459399340381945,0.7569806955586438
274,195,250,99,0.01032079532041609,0.003183062686961479,0.008800950789622041,0.1706261780648592,0.005827523374681512,0.010476208695171074,0.017536653387811733,0.02998994748584273,0.003817929304831108,0.739420750889803
275,199,254,105,0.006253718925198681,0.0016777076993036751,0.004691291657046602,0.06845361348556775,0.0030248605220305654,0.0060466803939366355,0.008810045027856393,0.019358788436307634,0.0019998844520179044,0.8796834094007341
276,198,253,104,0.006706603537319821,0.0018491066653260415,0.005172670855602882,0.0803758191429919,0.003346222583860537,0.006562721249217118,0.009827661982383372,0.020538592160515963,0.002207011573182838,0.8634135902495995
