,x0,x1,x2,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11
233,50,42,26,0.005352371943746772,0.0010770684900869012,0.005968512655859117,0.1019801251956874,0.0016232148498171058,0.017165219818938152,0.002172623123150194,0.00308538024800723,0.016717961821287177,0.0015620672309757317,0.8385464810558501,0.0047489735665941935
234,127,73,33,0.008959574846433302,0.0038107528731688386,0.17754715574459753,0.01825607968815024,0.0056443244926473336,0.0354874063815764,0.009943010981221974,0.006964136593298559,0.6711386620374962,0.006835068574833062,0.03319673393600031,0.022217093850576276
235,118,140,135,0.016195456475964667,0.023037852659395265,0.025000852359311748,0.010891716232862258,0.055235723619462176,0.0387974659808471,0.2661277428391439,0.018977821961840762,0.02724498984571597,0.06761445082549762,0.012411414402713886,0.4384645127972446
236,56,76,71,0.017642396505067732,0.003314479238490037,0.013967464479196421,0.03389588266196832,0.005651141080748101,0.7945567589753297,0.00785657604122942,0.010477380309824442,0.04335440293348711,0.005068958849877932,0.0389163129395995,0.02529824598518102
237,17,37,32,0.005103957830426013,0.0008413685093086978,0.0030946567550967728,0.9177493681969175,0.001267600364402606,0.010532142353306746,0.0015518039526609372,0.002690696293282085,0.006822555412681555,0.001138443550265913,0.04601567588280348,0.00319173089884778
238,60,80,75,0.005753629802812887,0.001155531521845729,0.004828907448018525,0.009236688830082784,0.002002652405574663,0.9332886716907669,0.002843775842057287,0.00356194334301622,0.014822081192397106,0.0017993457309962485,0.010779959207078162,0.009926812985353388
239,121,141,136,0.016082770330214814,0.024312968899817038,0.02557176836055579,0.010851212600879808,0.05762394404273219,0.03754559763025562,0.32187667149923777,0.018957704828712334,0.027218581008512127,0.07535871137451822,0.012388774398696822,0.3722112950258675
240,22,33,32,0.002357757225951104,0.00038260561782322005,0.0014736344094737222,0.9562705791204221,0.000575122287864534,0.004829352652126395,0.0007107645908617012,0.0012382391215586845,0.0033013326407842058,0.0005212389224039604,0.02687482519972833,0.0014645482110021064
241,40,38,187,0.030458966285647718,0.0014179456851746146,0.0014003547356527739,0.0021164145258799508,0.0024459358518213463,0.003905140932306385,0.0021398259783952218,0.9470943634281664,0.002019399832572651,0.0015801112080047796,0.001949135744674595,0.0034724057917035842
242,49,45,200,0.02977876825570377,0.0030869033753292896,0.002567655816815285,0.0033863010577801092,0.005396941393702087,0.0064892126385455206,0.004473833130167003,0.9280606535990208,0.0035377436345052924,0.0033402678612123684,0.0031977146649795605,0.0066840045722388235
243,46,36,196,0.01060723176552972,0.0007620104970552668,0.000700416689023571,0.0009815583585421346,0.0012956076332291603,0.0017863098241429835,0.0011147004104743218,0.9783122132808575,0.0009789477435548368,0.0008358606642858275,0.000918732151136005,0.0017064109821685364
244,56,47,204,0.05980792448210966,0.008193787428751037,0.006463307896530522,0.00797219103466995,0.014371906529317675,0.015554621535090974,0.011825269758684472,0.8335240062162861,0.008730939030228252,0.008857882351089216,0.0076387455800713145,0.017059418157171165
245,23,37,90,0.2090599738081294,0.012173955023849098,0.031410995513161066,0.18560048848482644,0.019834921683972474,0.18918770424460346,0.022824742912962277,0.06976937431005355,0.06591607794947724,0.016078347289870766,0.12618816721562426,0.05195525156346998
246,32,38,37,0.012640107511953205,0.0020346538890763555,0.008539669542688842,0.7019799768955631,0.003100290421447055,0.031870203268401016,0.003926373995535106,0.006637049600406429,0.020950432246772066,0.0028342919971446295,0.19699082537451318,0.008496125256498897
247,27,34,27,0.00137129563915353,0.0002396346073892384,0.000993556795438409,0.9636755107564441,0.00035863200083299546,0.0030417120504548966,0.00045014170036524126,0.0007421912089953844,0.0022760233218422827,0.0003300792015142281,0.025593125483501303,0.0009280972340681835
248,30,35,26,0.003451573056252424,0.0006178643343475535,0.002658880555341152,0.8882706399323202,0.0009247489882386289,0.008034683332258418,0.0011703790016423185,0.0018869123601038186,0.0062095301266889644,0.0008566079099195755,0.08349139788552877,0.0024267825173580827
249,46,38,23,0.0043122920197324706,0.0008571279763350499,0.0045178892376673985,0.12027929574973592,0.0012820570253667272,0.012215674415192921,0.0016929963793887596,0.002469352264554688,0.011788997626215564,0.0012282295931690284,0.8357557245727824,0.0036003631398591578
250,142,87,41,0.007553002217318785,0.0040322662951191275,0.677424042385464,0.012398722038543227,0.005947522509463312,0.02773897057411506,0.011513674263953905,0.006301305886011207,0.19477472466417506,0.007792025876441496,0.019892958304421234,0.02463078498497343
251,28,47,42,0.023418735094524284,0.0037362253438410135,0.014676539117429912,0.5977155535414724,0.005781560028467903,0.06765909511441492,0.0072633794849160495,0.012223077447425245,0.036267673427028364,0.0051916649262315545,0.20986565475534588,0.016200841718902518
252,124,144,139,0.014682916877606244,0.025142329882191502,0.0234261912808289,0.009871121312895373,0.05990195445423052,0.032583523003073725,0.4334866453821128,0.017546342869387183,0.024275735842237016,0.08473507485759751,0.011241757403495561,0.2631064068343436
253,88,109,104,0.025697838017087606,0.011207758253388782,0.032706849069715306,0.02049530551047348,0.022471027053028447,0.18525291833803298,0.0411030635393538,0.022999132661182187,0.05953959773678508,0.020974830623531136,0.024011264470217696,0.5335404147272035
254,120,141,133,0.015941081437955373,0.0229938417998222,0.02618441266004461,0.010986161810248845,0.0535831023871134,0.03882948468643118,0.27674285442406843,0.018518767372455145,0.028070316260972505,0.06955715670051699,0.012580550523559513,0.42601226993681185
255,59,75,68,0.01940016443224989,0.0037918147556709053,0.017377961629223202,0.04051965485415314,0.006410311761940668,0.7499258826149399,0.009052030152269464,0.011654289653775428,0.057686606354995354,0.005852663400299539,0.04939972877625648,0.02892889161422616
256,22,28,20,0.003728554842891911,0.0006770104132345919,0.0027172248083987592,0.9153912785283186,0.0009984261252218322,0.0072457204562530126,0.0012392428016970403,0.0020499646010329066,0.005823063453159807,0.0009211046563306227,0.05675481679691294,0.002453592516547764
257,29,34,30,0.0036240777763735946,0.0006146983444424335,0.002569814616962444,0.9032947710555078,0.0009238304853799171,0.008198189159211656,0.0011630443162722443,0.0019406428946361508,0.006000242083189538,0.000849551261996032,0.06839475942558312,0.002426378580444981
258,23,33,41,0.014692643809058032,0.0021285875498261602,0.007919292499762818,0.783933243324771,0.0032373504109989614,0.02944345367680058,0.003982540756237393,0.007376890306949558,0.01803639895544887,0.002898208151962308,0.11795606442046996,0.008395326137714196
259,30,38,44,0.02228289341955583,0.003253222682770324,0.01284663227446068,0.6297611561677529,0.00500328167061096,0.05398717516124028,0.006270341373583909,0.011250494208285913,0.031260030588699,0.004505666833483122,0.2058233051375418,0.013755800482015416
260,50,41,186,0.02234776779293846,0.0013326697609157357,0.0013249115243544505,0.001845022797951673,0.0023414310201307405,0.003643233586008771,0.0020931217118531948,0.956476778229942,0.0018976449174615633,0.0015239573753498008,0.0017402212413513436,0.0034332400417421073
261,53,42,199,0.029692488663043397,0.0030096397140241863,0.0025923611479380464,0.003361659708151309,0.005220383245570902,0.006438903722755614,0.0044318012036910605,0.9285443429528181,0.003564385230348186,0.003306078150463857,0.0031979140787863542,0.006640042182408973
262,54,47,194,0.03648935759490756,0.0036030491262873886,0.003160891677943552,0.004068950567783491,0.0064290953725420225,0.0082179700790168,0.005508107247514563,0.9116591097035485,0.004397433154637689,0.0040322700055545665,0.003881257513738469,0.008552507956525693
263,28,36,36,0.008524996296908402,0.0013567166074316963,0.005468936630719586,0.8224642732981373,0.0020587639015148067,0.01963586201284971,0.0025791022650420376,0.00444912809606149,0.01293093352065713,0.0018722548150983524,0.11317581815074623,0.00548321440483332
264,30,36,25,0.0036752699041704808,0.0006689281745892648,0.0028941973414517964,0.8769010944460128,0.001000749377878597,0.008694142159563023,0.001268102540344171,0.0020212191278701427,0.0067664957794233765,0.0009281836433608308,0.09255283687835472,0.002628780626980697
265,55,41,27,0.00496815316891469,0.001008751751474681,0.005941977363017913,0.07037515733507974,0.0015201550899601424,0.016311092362071004,0.0020589559064808113,0.0028859327267798203,0.01736551763763548,0.0014765224609612792,0.8715560352133274,0.004531748984297155
266,151,92,39,0.0023767452600624915,0.0014142557295918137,0.9200518609701569,0.0037510861338933272,0.0020473146323298085,0.007963294553467686,0.004057451468191506,0.0020332396507624427,0.03974934278164008,0.0027908598366102586,0.0058280612282389215,0.007936487755055002
267,27,38,26,0.002556657059197594,0.00046208530961845863,0.0019329375842587714,0.929347792286931,0.0006930867126094463,0.00605830382856374,0.0008727339170172028,0.0013999087455901567,0.004481093063380691,0.0006384145614682447,0.04974471724195366,0.0018122696894110318
268,19,40,32,0.005817068344546005,0.000979092773697398,0.0036783566560336387,0.8993670395997516,0.0014800017573140993,0.01292679624834679,0.0018233194158969004,0.003090666925751863,0.008273202420665298,0.0013324352789540763,0.05743714786942739,0.0037948727096149474
269,15,32,23,0.003991419212272459,0.0007082874768109596,0.0026434198865361355,0.9303135846854845,0.0010501147592184954,0.0076356330948808716,0.0012845363525408168,0.0021687578795438877,0.005588059158007511,0.0009538840711664462,0.04111343460360197,0.002548868819935883
270,7,14,9,0.027918543555973393,0.0053277607966634045,0.018968893241468634,0.6131016123509193,0.007656187356929574,0.04227459956931329,0.009214499144275962,0.01574037935297756,0.03575999341528112,0.0070268640956590135,0.20006647229043428,0.0169441948301044
271,10,14,9,0.02581234960428995,0.0049312922622844904,0.017986318927986866,0.6207936014597819,0.0070909881855338525,0.039841698626069746,0.008580152307734262,0.014559778889359736,0.0342148648983189,0.006533242708388354,0.20380926070978775,0.015846451420464196
272,22,27,16,0.006900777013686032,0.0013011454568591242,0.0052816944378720355,0.838416361631764,0.0019083262506951009,0.013296973427278107,0.0023718925572982566,0.003851071452579851,0.01115013614335833,0.001769845386564763,0.10910918680318597,0.0046425894388583
273,25,31,18,0.0041082651256811415,0.0007765229914687469,0.0032458556017093167,0.8863852101184464,0.0011458127207258125,0.008563298225669971,0.0014354985419574267,0.0022923278443692263,0.007090563044347645,0.0010644382243853426,0.08103033292202592,0.002861874639212827
274,25,30,21,0.002552099551306268,0.0004651332767814483,0.0019219223621025896,0.9330310886590585,0.0006882821767362693,0.005236815372058651,0.0008604994048998861,0.0014049962652372973,0.004221525269505809,0.0006369798570406443,0.047256165956715425,0.0017244918485571324
275,27,32,23,0.0019284313371185722,0.00034872246821306303,0.0014644018352207354,0.9446778925880904,0.0005183413556886999,0.004150266936316367,0.0006511299024975586,0.0010582623205343347,0.00329387686700524,0.0004798641466973213,0.0401065217472675,0.00132228849535008
276,30,28,50,0.036767775136272725,0.004622642849852592,0.017403299384492855,0.5503807714055879,0.007084300120090915,0.06830412919938982,0.008767755446414838,0.017509303357217877,0.04050000325406429,0.006336847442833843,0.22347097360799756,0.018852198795784796
277,36,18,180,0.3343559006299995,0.007623837033716447,0.008891179290154521,0.0151131197421767,0.012407985073616746,0.02389949928000137,0.011497204907474898,0.5320635710487374,0.013027529910561676,0.008642959208530082,0.013688982650572503,0.018788231224458142
278,44,38,201,0.027458266377021992,0.00236995428951048,0.0020430020323791535,0.002834358052676472,0.00402155898042164,0.005110294607864443,0.003359688318727031,0.9397910113950912,0.002824537733901376,0.0025415998084401146,0.002646962817381574,0.004998765586584537
279,45,49,130,0.43372862130238526,0.012468251907835392,0.023290537767890966,0.04736999294810937,0.022286006451103284,0.13246210703330608,0.02474355644619246,0.14019804862489338,0.04271633382727153,0.01657741638129081,0.0434129250638152,0.06074620224590617
280,27,33,32,0.0036065243695166268,0.0005911317898333503,0.002395219461782432,0.9186900855244181,0.0008895527949989628,0.007817899055462455,0.0011124060050026027,0.0019048136354671626,0.005525116103770775,0.0008129858794686688,0.05433741526530904,0.002316850114969693
281,30,33,24,0.003460605500524356,0.0006266197708658577,0.0027093664323856485,0.8833845101526349,0.0009337880795094794,0.007789477370407641,0.0011813191074340546,0.0019013909769586355,0.006240407989311427,0.0008675819348881828,0.08848080114681071,0.002424131538268786
282,130,76,27,0.011112209334980864,0.005014757207304306,0.28388437298081615,0.023159054983910323,0.007337136635507748,0.041972875853377195,0.012933471872137234,0.008722328047655582,0.5276283661364061,0.009000136532895777,0.04162874340350409,0.02760654701150463
283,26,31,22,0.0020812138188366744,0.0003777900595420097,0.0015736674167637597,0.9428782020846146,0.0005602839161760685,0.004371664131103821,0.0007021282716811154,0.0011438616171169315,0.0034974227527259823,0.000518604607792903,0.04087880065869575,0.0014163606649503632
284,12,13,9,0.02544172926862261,0.004853202357765225,0.017963255142303812,0.6151560131769589,0.006976200837319077,0.03937462615552233,0.008467505366532466,0.014352572882103001,0.03427575370372807,0.006445365018001496,0.21104009823264913,0.015653677858493878
285,9,12,10,0.0278915697286259,0.0052477389843254485,0.018878922862615506,0.6096511703372733,0.007540692735259617,0.041800764542900284,0.009094643062654952,0.015659468555537077,0.03568689029787779,0.006933070945299793,0.20487362040135126,0.01674144754627904
286,9,12,10,0.0278915697286259,0.0052477389843254485,0.018878922862615506,0.6096511703372733,0.007540692735259617,0.041800764542900284,0.009094643062654952,0.015659468555537077,0.03568689029787779,0.006933070945299793,0.20487362040135126,0.01674144754627904
287,9,12,10,0.0278915697286259,0.0052477389843254485,0.018878922862615506,0.6096511703372733,0.007540692735259617,0.041800764542900284,0.009094643062654952,0.015659468555537077,0.03568689029787779,0.006933070945299793,0.20487362040135126,0.01674144754627904
288,19,30,18,0.004774269964868213,0.0008893339061588181,0.003500428936442242,0.8992398116978837,0.0013098171799521127,0.00930466090374,0.0016189613527799757,0.002646890358639518,0.007404205988019041,0.0012055869770949534,0.06491881082205286,0.0031872219123684382
289,25,31,19,0.003433853704177766,0.0006423055509691582,0.0026760817186754567,0.9061512106355472,0.0009489235684188829,0.007155976965580738,0.0011882759654548024,0.001908438264768953,0.005864258174511505,0.000880387724314185,0.06677534625734174,0.0023749414702393507
290,30,34,22,0.00395858682607774,0.0007363190868539235,0.0032123448921781363,0.858799235234826,0.0010954045959616799,0.009045023284440335,0.00138806061542101,0.0021963931508143463,0.007382966240273333,0.0010203718584939922,0.1083252873487982,0.0028400068658613964
291,32,37,28,0.005795258685494944,0.0010316772467305474,0.004513145410314304,0.80059219032288,0.0015513945415624247,0.014287972661871238,0.001973776500699146,0.0031624637109230903,0.01082158467436993,0.0014377410710880853,0.1506800509164478,0.004152744257618416
292,33,40,37,0.0139636649014053,0.00228508154653094,0.0097204540457916,0.6569131832757638,0.0034895196346840136,0.03721626708189755,0.0044375458077071505,0.0073805453130648775,0.024225587544174934,0.003194852306552561,0.2274909846977963,0.009682313844631004
293,23,11,158,0.8163086171827985,0.004114802271571128,0.005847188819352978,0.012916341106634689,0.00659408242308152,0.01753445741390167,0.006416948263819411,0.0940831532916134,0.009122132335821712,0.004792979881451012,0.011037138736640648,0.011232158273313182
294,43,30,192,0.04037939341502724,0.0021260439877235204,0.0021016309856797576,0.0031074663057254286,0.003557117368605078,0.005431812616441894,0.003134485443282645,0.9270550241944664,0.0029757664301334735,0.0023544824852112277,0.002883089000596976,0.004893687767106381
295,39,27,179,0.2280557645983298,0.0054802071009108526,0.0062267673743785935,0.010185893918595116,0.009179153979286625,0.017533826505846076,0.008458216956883655,0.6759975747473221,0.00917592680111326,0.006261385900038446,0.009300251293786414,0.014145030823509125
296,24,25,35,0.00967049391829046,0.0014583913241402295,0.005592744237900454,0.8384067066341314,0.0021843141385898277,0.017470086324994954,0.002692749166955997,0.0049519025126226746,0.01233852904510911,0.0019813492634056388,0.09776134446234452,0.0054913889715146455
297,23,31,20,0.0025117721787637215,0.00046315209846474513,0.0018851462144921362,0.9383975704950169,0.0006848544541974662,0.005137000206962552,0.0008534326881132413,0.0013876639380644305,0.0041019179141782835,0.0006325272861223118,0.04224102703111252,0.0017039354945115287
298,111,75,42,4.7995702202479654e-35,1.7772578098601243e-35,3.943217665615141e-34,1.0189436976872213e-34,2.7357018505175816e-35,2.598752598752599e-34,4.722327162825842e-35,3.585347827593262e-35,999999999999999.9,3.1391578736485623e-35,1.887148518588413e-34,1.2278978388998035e-34
299,31,48,50,0.03766580634278937,0.005503718586118009,0.021240794291027574,0.455109637133623,0.008637615975149409,0.1177886864708334,0.010874376757084706,0.01905576733788905,0.05392439101188021,0.007686644668717004,0.23737952542745072,0.025133035997437603
300,29,48,50,0.03787736223969629,0.00549917848369625,0.020757552705987038,0.4739770217897946,0.008625079127871148,0.11379987362345066,0.010795307219507506,0.019088473535690133,0.051851079840404234,0.007645333790579384,0.22529743766492405,0.02478629997839864
301,9,15,11,0.02490579687817171,0.004677399320382285,0.016860040370248915,0.6422814121954966,0.006743025036629135,0.038340940973959535,0.008139869594191336,0.013947956840934275,0.03222278747941791,0.006189103742924984,0.19059842475473876,0.015093242812904596
302,10,13,11,0.025992359228195764,0.0048573143434451835,0.017597362671967064,0.6274779622359804,0.0069933080112547915,0.039463679405959066,0.008449215496787007,0.014546743113232922,0.03354123464904718,0.006429518069542204,0.19901928317263812,0.01563201960195049
303,9,12,10,0.0278915697286259,0.0052477389843254485,0.018878922862615506,0.6096511703372733,0.007540692735259617,0.041800764542900284,0.009094643062654952,0.015659468555537077,0.03568689029787779,0.006933070945299793,0.20487362040135126,0.01674144754627904
304,23,39,28,0.0022749499937020482,0.00040110184633934985,0.001596877265334808,0.950151638277079,0.0006032287437426619,0.0052383543937618475,0.0007519505233867955,0.0012320629672746238,0.003641212127322547,0.0005501696340075189,0.031998320844863044,0.0015601333831857052
305,21,28,15,0.007291180301945936,0.0013925275041778175,0.005624055190335624,0.8325908837312908,0.002041239727934843,0.014127714304711892,0.002534505471451595,0.004086176980779983,0.011823865260638564,0.001892354030012381,0.11164399037376256,0.004951507122958057
306,32,36,24,0.005181711430174398,0.0009586557057294161,0.004255603672326046,0.7962761083689983,0.0014326756574089014,0.012496988192570883,0.0018249231263276012,0.0028696411209917774,0.010042719425590601,0.0013353125101677864,0.15953915378256503,0.0037865070071493806
307,28,32,20,0.0037455891967777453,0.0007010990757518749,0.0030064751392736553,0.8799740296898199,0.0010383642387508313,0.008138828298169948,0.0013091958200562473,0.0020832541076746722,0.006737347129497874,0.0009667358308781534,0.08965629903063405,0.0026427824427149886
308,33,38,29,0.007179395078134225,0.0012750587837936566,0.005623928905129937,0.7475649139905013,0.0019219768587772155,0.018246743764700042,0.0024518498351870197,0.003915213487332798,0.013669497100031125,0.0017816248491608008,0.19117230623199494,0.0051974911152567705
309,25,30,89,0.2149076591931199,0.011963844987020324,0.03183275374447255,0.1949727433893298,0.019253893734999302,0.16963009830516076,0.02227723105953015,0.0698271005769504,0.06636431189066909,0.015810633785119904,0.13360168725782962,0.04955804207579822
310,24,17,154,0.9265516355019698,0.0016158881905620618,0.002346944698274291,0.005279224458742691,0.0026306894150898968,0.007539668395204726,0.0025796698489820137,0.03665678459316278,0.003732098923230143,0.0019036512467816718,0.004496483958774202,0.004667260769225699
311,33,27,160,0.8337064024188666,0.002880793913827542,0.003917712566732088,0.007618741942825131,0.0048453076637470244,0.012893477141975742,0.004707478781225327,0.10445302353514567,0.006162425611421179,0.003417184661319718,0.006739010941627668,0.008658440821286481
312,18,24,35,0.0118703279384253,0.0017671839993896432,0.006397895845923445,0.8348154233363269,0.002640393996848014,0.01984739096096724,0.0032097994871631477,0.006038923915705907,0.013650241185740016,0.0023732555975774544,0.09093990280523373,0.006449260930699413
313,26,34,24,0.001088698367808213,0.00019630312838556237,0.0008150975736851495,0.9704784093181869,0.0002926087051639065,0.002392528172238227,0.0003670244201874884,0.000596145293723023,0.0018419615592551292,0.00026999058494514767,0.020911814504212593,0.0007494183722086234
314,38,33,23,0.00773633382635973,0.0014505150485996851,0.0068721819527772145,0.4926735807553006,0.0021601867748200386,0.018748582749245957,0.0027855666378583345,0.004322658564411799,0.01654523441434665,0.00203835308775588,0.4388903107634871,0.005776495425036998
315,127,195,242,0.0026575835980963427,0.8878023161272335,0.002321639947031071,0.0015187560138280062,0.05144002068145697,0.0029920928026110154,0.014602624027462218,0.0038043571728831847,0.002323339039498161,0.022948694855793487,0.0015806074078941914,0.006007968326211746
316,127,190,229,0.005645225283000798,0.6803114073282499,0.005105022480607673,0.003231488125235048,0.16553514520369994,0.006630428694201177,0.03919240730519105,0.008059461234406195,0.005107551284313235,0.06356536763233658,0.003383154825688378,0.014233340603070075
317,15,31,31,0.005538471185576247,0.0008925009467105745,0.003222487640898481,0.9169226994700395,0.0013348712970885242,0.010201090977125814,0.0016229831180283474,0.0028984507252873856,0.006896346521482822,0.001198958397882041,0.04600148777318098,0.003269651946699577
318,9,14,12,0.02546246504376286,0.00472218891981983,0.016950418048507315,0.6409424529347352,0.006809273546156852,0.038668941134266624,0.008211561286356799,0.014199416587757457,0.03237896495242652,0.0062437386534884435,0.19018528084840045,0.015225298044321612
319,10,14,9,0.02581234960428995,0.0049312922622844904,0.017986318927986866,0.6207936014597819,0.0070909881855338525,0.039841698626069746,0.008580152307734262,0.014559778889359736,0.0342148648983189,0.006533242708388354,0.20380926070978775,0.015846451420464196
320,25,41,34,0.007859784282599938,0.0013142049497800012,0.005205316994554348,0.8417195012822879,0.0019971076764633317,0.019192238642221495,0.0024948094507485654,0.004171851632726025,0.012242402922196995,0.0018102046526347851,0.09668244140939443,0.005310136104392334
321,27,32,18,0.00450102692881153,0.0008583708774474167,0.0036672119121926817,0.8601800401774742,0.0012679712810530954,0.009686809475444676,0.0015965590934978898,0.0025203236128473693,0.00812155347751395,0.0011816235132546334,0.10321775941060286,0.003200750239859906
322,27,32,17,0.005160965024971049,0.0009943971587235204,0.0042618056050008814,0.8381098954304249,0.0014670939332110948,0.01110265284810361,0.0018480769202900372,0.0029010597416047014,0.009406381856829855,0.0013689429062865904,0.11968333657621973,0.003695391998334099
323,31,36,21,0.005159297485307,0.000982803451228907,0.004362989192929651,0.7967443260568374,0.0014628420389405175,0.012267669294571093,0.0018614167980908725,0.002887372890348939,0.010131610158850508,0.001366562571113025,0.15895032673228512,0.003822783329496795
324,31,35,23,0.004460773078375157,0.000827400631636878,0.003641125972242917,0.8326400505820931,0.001233695088295244,0.010466422789546341,0.001567336919976063,0.0024725282433593165,0.008478541030211381,0.001149513390657829,0.12983348269889622,0.003229129574709487
325,32,37,27,0.005568531293180388,0.0010024977139848979,0.004403953051702503,0.8011659888707534,0.0015054988480893731,0.01371359368124813,0.0019163568770970679,0.003051586674190611,0.01053051428823023,0.0013971923274140705,0.15172380331493834,0.004020483059170824
326,28,40,36,0.010302406253472158,0.0016820659318455718,0.006806250845683772,0.7830195152314928,0.002562556783256678,0.025673713660483207,0.003218990354510564,0.005426050921137254,0.016336672275247356,0.0023282896765024273,0.13572260860679505,0.00692087945957303
327,24,24,143,0.9631451654197197,0.0008496910049484596,0.0013438012605656157,0.0033185601161595728,0.0014061945963073192,0.004945556283998894,0.0014163330203001527,0.014804905544388075,0.0022361945379173248,0.0010261714060085978,0.0027742703369009617,0.0027331564727853725
328,16,28,30,0.005492218518901811,0.0008836041781393482,0.0032251782222971776,0.9156119464711121,0.0013167888346835596,0.009810085957391995,0.0016032501755642472,0.0028763594892439754,0.006861369665048821,0.0011872250751553818,0.047924287322851734,0.0032076860896098885
329,23,30,25,0.0008268114976570734,0.00014365172066359186,0.0005733974331168481,0.9816179100602391,0.0002135321732010654,0.0016563315656230202,0.00026520441368445947,0.0004466162587317654,0.0012597868837757116,0.00019592078805319137,0.012266153414342798,0.000534683790911305
330,12,40,55,0.05535169647685795,0.0068078545748415506,0.021045651823462904,0.5217318024405329,0.010577972260252564,0.0976773149094676,0.012518698117927662,0.02588147133769027,0.045815415863297376,0.009049564997795558,0.16674368679766396,0.026798870400209736
331,115,187,235,0.008118153016718314,0.5530884740377711,0.00660667215379687,0.0044601936349671,0.26941152279855407,0.009098963741613274,0.045091661633167725,0.011858086067984488,0.006783348804780779,0.06202081148046572,0.004617122914227305,0.018844989715953248
332,110,176,224,0.007955474428232849,0.18437852785630093,0.006237354485890697,0.004210877306123214,0.6363070551519223,0.009051414884187887,0.049673019538427246,0.011844055684928,0.006523553551531435,0.05940043319000498,0.0043643470788538,0.020053886843596633
333,113,152,201,0.013899073831384877,0.07885590349719768,0.011000509712725327,0.00693795206194873,0.5534577803823822,0.016940683242296837,0.13171350773935317,0.02117508441631805,0.011739186856246574,0.10016288249185734,0.007319609646848458,0.04679782612144069
334,9,19,16,0.01968513982495346,0.0035584408776003136,0.012714304390528864,0.7172082365124807,0.0051721469608492915,0.031092334804424908,0.006237781696609886,0.010837682682304681,0.02486336958755645,0.004714905040862447,0.1521556874975043,0.011759970124324674
335,8,14,9,0.027184881003044368,0.005189242177023799,0.01862401055038123,0.6160594071098558,0.007458777998784476,0.04142694953813724,0.008992911899772516,0.01532847316705884,0.03521519084223133,0.006854406299566004,0.20110482503569066,0.0165609243784538
336,96,114,100,0.018906745871051216,0.009863411024672471,0.03281150533133979,0.016435014039966066,0.0193956168143227,0.12237424091388101,0.03963469298434012,0.01729174288231672,0.055798822177953566,0.019655731974910124,0.019788464246605783,0.6280440117386406
337,28,33,18,0.004800457040208362,0.0009220091308884822,0.003986206470661927,0.8404684550635303,0.0013632563666076199,0.010575011402485473,0.0017214928821864246,0.0026949393527000575,0.00890665983654996,0.001272394382433205,0.11982443678064081,0.003464681291107254
338,25,30,15,0.006543443985626359,0.0012695186252979723,0.005347575748038415,0.8165954584699198,0.001864986969321493,0.013456896965215603,0.002338108282017356,0.0036889052556661433,0.011526528297101917,0.0017393505454203703,0.13101261166358844,0.004616615192786066
339,32,37,22,0.0057085406513489555,0.0010849450353649255,0.004859513236437802,0.7631114545522835,0.001618527955077157,0.013949566658044196,0.0020649757123819244,0.0031922935456566177,0.011437436904907233,0.0015124980871281787,0.1871896303161436,0.004270617345225832
340,31,36,21,0.005159297485307,0.000982803451228907,0.004362989192929651,0.7967443260568374,0.0014628420389405175,0.012267669294571093,0.0018614167980908725,0.002887372890348939,0.010131610158850508,0.001366562571113025,0.15895032673228512,0.003822783329496795
341,33,38,23,0.006408633374028566,0.0012155182530465606,0.005493262675601068,0.7212132583596932,0.0018174617516706273,0.016109999347162236,0.0023250414457088456,0.003581553756364045,0.0131081873367363,0.0016989846986086347,0.22218519706997278,0.0048429019314069725
342,30,39,19,0.0062787981310293665,0.0012381684105825335,0.005497292774731446,0.7619620042639895,0.0018423986847959358,0.015421946089089228,0.002345772359402469,0.003554608942510418,0.012736990056407346,0.001722318094629668,0.18258529677441365,0.004814405418418462
343,29,38,25,0.003722902025460168,0.0006835992898526811,0.0029334545347796163,0.8822108909444581,0.0010243257177063344,0.009007863048739536,0.0012966939599334453,0.0020522009459381396,0.006867125373591704,0.0009481547341013897,0.08655675922021902,0.002696030205219937
344,10,26,18,0.012842914006227857,0.002333003604868771,0.008421068217161714,0.802255497717715,0.0034178623529163557,0.022015766858642434,0.004138523119003571,0.0070584343187499,0.016930321850469148,0.0031073146831623166,0.10952762952650098,0.007951663744582024
345,17,24,17,0.009561660315143519,0.0017509045118553504,0.0067321439202356476,0.8218885807954525,0.002562420371964509,0.01699169508727639,0.003145327179858653,0.005279679793132022,0.013813676175247244,0.002356853996250991,0.10983557153977078,0.006081486313812406
346,19,44,45,0.02770628994359763,0.004074548256534744,0.014303171726374199,0.6487526452522636,0.00629337944401546,0.06411909241897529,0.007682866753097707,0.013956478713494274,0.03290912078574076,0.005536783879849235,0.1579972750598872,0.016668347766169777
347,114,186,229,0.00823644967247472,0.4331074569117766,0.006787686865285411,0.004539510046716259,0.37591383559114583,0.009440475378187289,0.05022723205087242,0.01198280473697248,0.006986299068958954,0.06793547918392481,0.00470719315758817,0.020135577336097107
348,108,171,211,0.002712467243685292,0.03467133244196407,0.002166950745390807,0.001433260664756721,0.8971389238783272,0.0032567031178377384,0.021186902172873907,0.004008771435526764,0.0022910517725708668,0.021755441856372758,0.0014924520692761443,0.007885742601417632
